iterations,mean_reward,max_reward,total_loss,policy_loss,kl_loss,mean_diversity
593,0.9673181222234839,0.9917991569203257,0.17435786128044128,0.06438419222831726,0.10997367650270462,0.558355092624094
594,0.9669939404726555,0.9931511737619135,0.14720511436462402,0.07328630983829498,0.07391880452632904,0.4878059482377483
595,0.9605700483492792,0.9870182622973811,0.12401004135608673,0.03420030325651169,0.08980973809957504,0.534823873903651
596,0.9645762423205115,0.9897745804135909,-0.028652511537075043,-0.14316730201244354,0.1145147904753685,0.5930399519458098
597,0.9673053730624397,0.9914035243003834,-0.2109803706407547,-0.34853944182395935,0.13755907118320465,0.6023181133744862
598,0.9671458068968575,0.9930831713314535,-0.07624679803848267,-0.2362908124923706,0.16004401445388794,0.5425893989201542
599,0.9658698839049071,0.9869141563808786,-0.053339213132858276,-0.18135614693164825,0.12801693379878998,0.46431771581968395
600,0.960476077507368,0.989542095547168,0.1519984006881714,0.04149172082543373,0.11050668358802795,0.43115960319211516
601,0.9555766684791254,0.990093286049531,0.19484585523605347,0.11575761437416077,0.0790882483124733,0.48794554721262645
602,0.9584867772285309,0.9900859141081639,0.17298269271850586,0.09686756879091263,0.07611511647701263,0.5019094654590844
603,0.9615339515411431,0.9927890808063795,0.18528270721435547,0.11298047006130219,0.07230224460363388,0.4805585803296199
604,0.9587335532395229,0.9880274345929149,0.0858163833618164,0.014010325074195862,0.07180605828762054,0.5397793164064857
605,0.953108111587462,0.9942638560160733,0.11739891767501831,0.04651477932929993,0.07088413834571838,0.5284220792599474
606,0.9617227073436907,0.9922186511476503,0.11459039896726608,0.04685007780790329,0.06774032115936279,0.534674295244062
607,0.9556964782172099,0.9927501221941311,0.040025245398283005,-0.030226629227399826,0.07025187462568283,0.48634538508737113
608,0.9615982576093514,0.9932239241386077,0.07502752542495728,0.004866059869527817,0.07016146183013916,0.49433889102365175
609,0.9592134836667061,0.9961747921496682,0.06254341453313828,-0.00765971839427948,0.07020313292741776,0.48734668069185416
610,0.9617342064386816,0.9950516367530838,0.08178853988647461,0.0011150389909744263,0.08067350089550018,0.4948924939083875
611,0.9623722000943213,0.9915706254868776,0.08088614046573639,-0.039372604340314865,0.12025874108076096,0.4863531741321989
612,0.9635585061983913,0.9893292599553004,0.154702827334404,-0.01834776997566223,0.17305059731006622,0.45795589316340823
613,0.9615397502997229,0.9943994894368419,0.0703352689743042,-0.08985893428325653,0.16019420325756073,0.4713761293567227
614,0.9645520481294241,0.9948727586351972,-0.0039010122418403625,-0.08216314017772675,0.07826212793588638,0.4998077179141118
615,0.9684290359624155,0.9925589347052659,0.06570331007242203,-0.009043104946613312,0.07474641501903534,0.5814919518911017
616,0.9683287754272193,0.9928403650670602,0.08834764361381531,0.010187048465013504,0.0781605914235115,0.5207400960233193
